subject,task,run,trial,y,f0,f1,f2,f3,f4,f5
S002,imagery,R12,5,1.0,14.597129863531507,14.153655003252332,14.778916280933409,14.508027872552766,14.182412140425416,15.06258117603567
S002,imagery,R12,7,0.0,14.910875578391247,14.67691677686039,14.978169597561793,14.314003456992785,14.806620695770476,14.880914934635149
S002,imagery,R12,9,1.0,13.886860604486118,14.434523565627007,14.884610170108722,14.347589438360961,14.31784507144016,15.021462637277088
S002,imagery,R12,11,0.0,15.41524397042043,14.130994412360021,14.590880501613638,14.67350102711118,14.192229762299599,15.116242397546715
S002,imagery,R12,13,0.0,14.646584573680217,15.021311484559586,14.594646466750524,14.815950399271307,14.732894240271621,15.735404917746756
S002,imagery,R12,15,1.0,15.335201745846163,13.869543936860554,15.219868857649203,15.689151836368712,14.769671528896025,15.176793442056887
S002,imagery,R12,17,1.0,14.919757980923801,15.422507224251909,15.37832472520635,14.744089911431072,14.549696958101247,15.713233023689298
S002,imagery,R12,19,0.0,14.983800695574397,14.308105014660269,14.807386563366943,15.09532648762197,14.522349295423837,15.438965905630177
S002,imagery,R12,21,1.0,14.751403023088365,14.270176258488291,14.889654957029512,15.445793623504143,14.436579922639863,14.750710786538454
S002,imagery,R12,23,0.0,14.280268624314123,14.392889907113059,14.724082666789414,15.139592552562664,14.88214372554674,15.597011069805932
S002,imagery,R12,25,0.0,14.185431503373957,14.20131587993089,14.48363030087334,15.052324908142255,14.667558428500605,15.510508757491488
S002,imagery,R12,27,1.0,14.124156425216416,14.49099300751888,14.410256963036703,14.718599773805934,14.602791151132704,15.68004851121378
S002,imagery,R12,29,0.0,15.189709619904807,14.621115199082977,15.439251248175319,15.228683920663585,15.318362826154742,15.827139779072033
S006,imagery,R04,1,0.0,13.695850362087718,12.980434880389781,13.496566526762278,14.556469220477338,13.710316383789223,13.955812741079578
S006,imagery,R04,3,1.0,13.729010390156867,13.138114927774218,13.51281149146568,14.457641457408435,14.368851254380214,14.150032249706744
S006,imagery,R04,5,1.0,13.456577363837441,13.717387091555969,13.718822166724035,14.448890928418233,13.99446482502784,14.150443721217504
S006,imagery,R04,7,0.0,13.339261691023063,13.548789967838184,13.372039255610739,14.078477582300945,13.88596506047445,13.813502288039764
S006,imagery,R04,9,0.0,12.625282212393019,12.71297732940601,12.615075881629046,14.390807853496966,14.30866834402373,14.224614665414867
S006,imagery,R04,11,1.0,13.472758280977626,12.403000897846349,12.78421412985033,13.987964159685172,13.51295749051505,13.623752425716493
S006,imagery,R04,13,1.0,13.317159343540682,12.938865944683808,13.397672930442353,14.4861756121208,13.972836482121387,14.108103967758836
S006,imagery,R04,15,0.0,13.05645402228682,13.412127880437938,13.461435851143689,14.345611068093842,14.329180355957531,14.155632722151188
S006,imagery,R04,17,0.0,13.626661027836821,13.467467977052094,13.695919100540575,14.573182373634578,14.398101657031622,14.385539251658294
S006,imagery,R04,19,1.0,13.67268228062712,13.76502282838128,13.858363007021786,14.27562721748787,14.19794883815245,14.003559893924926
S006,imagery,R04,21,0.0,12.949805758003212,13.131749839998767,13.175258576545222,14.658730069835508,14.47963424246492,14.479092892811984
S006,imagery,R04,23,1.0,13.636944621118003,12.643047624893077,13.051773735504463,14.21808032762324,13.979708515949705,13.86195590947709
S006,imagery,R04,25,1.0,13.33675137770386,12.978462430184083,13.025550646481957,14.18958642249453,13.992941274699914,13.813270986499345
S006,imagery,R04,27,0.0,13.453341950099716,12.854530898112671,13.459130563044203,14.001915182623149,13.884486703762887,13.742659400551574
S006,imagery,R04,29,0.0,13.488525531107472,13.711604493876534,13.374043155244495,14.429644077998104,14.573459551686264,14.435501280469836
S006,imagery,R08,1,0.0,13.183245469626678,12.79304754699877,12.978694033586281,14.946402934734593,14.947205645808527,14.495184778583969
S006,imagery,R08,3,1.0,13.319827788729915,12.847362344601413,12.954136469318996,14.347644468050264,14.261685989885025,14.115913434687895
S006,imagery,R08,5,0.0,13.745771294946323,13.133448967832289,13.426142878921794,15.162291569044717,14.45396449516389,14.55407920785621
S006,imagery,R08,7,1.0,13.47262663152178,12.780916480222114,13.254718354707547,14.473728032889083,13.778391556262193,13.86838650533837
S006,imagery,R08,9,0.0,13.833615371019473,13.625813975749963,13.828991145925457,14.962235907869985,14.327804431465813,14.657484003164809
S006,imagery,R08,11,1.0,13.557476896603896,12.681874354956394,12.954344810780752,15.202275399025016,14.63295187379682,14.91100719092287
S006,imagery,R08,13,0.0,13.486066938841054,13.27180492664981,13.303186236905795,15.156370445393025,14.52153668351247,14.834261212703487
S006,imagery,R08,15,1.0,15.307068364472736,13.893009509014805,14.40884505943715,15.253783092289543,14.923100269414773,15.0421993349162
S006,imagery,R08,17,0.0,13.623691771272126,13.466019619089286,13.268394108449376,15.192033427557897,14.94473383750154,15.02489686453889
S006,imagery,R08,19,1.0,14.33909643562429,13.705355269614422,14.09736117772824,15.86382831569399,15.28200896728831,15.493825887371605
S006,imagery,R08,21,1.0,15.383644674456619,15.395182571350668,14.865750562882893,15.710701435786339,15.486207106881897,15.80305388249538
S006,imagery,R08,23,0.0,13.585522801581659,13.558164655790135,13.260596105195546,15.205032067665076,15.271929161822149,15.244933905451754
S006,imagery,R08,25,1.0,13.906223521617129,13.778951502694206,13.7851532807738,15.6440012458614,15.171421461234779,15.38571684421777
S006,imagery,R08,27,0.0,14.488930820850138,14.24562752676026,13.822031490761859,15.18446098893023,14.952805523640565,14.622559461362354
S006,imagery,R08,29,0.0,13.550625486516546,12.305937465993408,12.755832595461387,14.514531700744442,14.529400900791684,14.363557069191106
S006,imagery,R12,1,0.0,13.364108434184882,12.810651051510472,12.98399196655114,14.084560268036249,13.954380804622984,14.014554258734398
S006,imagery,R12,3,1.0,13.922222277620207,13.288861561602745,13.663363181476221,14.523348307638491,14.052773829354651,13.957981963299634
S006,imagery,R12,5,0.0,13.640892535855025,13.398560647821334,13.591467193392088,14.326935557420507,14.112569965192138,14.150924874625584
S006,imagery,R12,7,1.0,13.704607387923438,13.706637169242484,13.595756409474022,15.972585110508168,15.486801441960512,15.580715630417483
S006,imagery,R12,9,1.0,13.868421526128511,13.272017148123805,13.41837844051416,14.754385054589957,14.479624518332937,14.396389302414857
S006,imagery,R12,11,0.0,14.753522490130338,15.302626582500963,14.451323169619048,15.5931073287611,15.359006791363758,15.36384140072638
S006,imagery,R12,13,1.0,14.391924611532367,13.406754449025312,13.90705226499893,15.007007439981129,14.975413670724206,14.75314193324869
S006,imagery,R12,15,0.0,14.30573371405971,14.37917926219135,14.39684076829985,15.848597172735024,15.596186859377783,15.576151918257322
S006,imagery,R12,17,1.0,12.970958363977996,13.064458005520066,12.738828309248445,14.720954192980178,14.415454499971636,14.31401025922129
S006,imagery,R12,19,0.0,13.513641973930278,12.742200886423586,13.221148093476058,15.407911514617018,15.190672202143107,15.151239207105961
S006,imagery,R12,21,1.0,13.408714420063262,13.130469513714438,13.133616726961096,15.267283320273496,15.077982290241692,15.093183042509636
S006,imagery,R12,23,0.0,13.738497081652833,14.1527624182369,13.520568953200186,15.4487284425216,15.052521754167477,14.91015982141265
S006,imagery,R12,25,0.0,13.768779937514982,13.050353717510783,13.801761997648853,15.310862982693605,14.921883386152619,14.999174693556794
S006,imagery,R12,27,1.0,14.030144452214063,13.046465035527204,13.336497154588356,15.851124505956994,14.997588624829186,15.103011896244166
S006,imagery,R12,29,0.0,13.482711579817533,13.899477928327597,13.485641034457347,15.279600498028087,15.30430877110882,15.247925802668908
S010,imagery,R04,1,0.0,15.830347785229112,15.71297982093706,16.000110077635288,15.957125024004887,15.728531184599783,15.738896214957522
S010,imagery,R04,3,1.0,15.52095383338689,15.497937459740005,15.403219155722537,15.806655057845791,15.510572663460064,15.562209187264058
S010,imagery,R04,5,0.0,15.734684899294761,15.86934406100503,16.371839782168422,15.796336129371175,15.699532140712524,15.7365548272139
S010,imagery,R04,7,1.0,15.704125046259358,15.470903073634247,15.595445465108883,15.744015637967628,15.493963100091017,15.49379588152589
S010,imagery,R04,9,0.0,16.85896543723196,16.471763355493284,16.81525032108727,16.235095566347393,16.078497802476395,16.35479242551838
S010,imagery,R04,11,1.0,16.145876500400476,15.878074682032784,16.135397224048564,15.395830406544365,15.612405960270417,15.422913461858721
S010,imagery,R04,13,1.0,16.118272288363716,16.048287767588025,16.320247073628547,15.935250225384696,15.479474796416584,15.772474326658704
S010,imagery,R04,15,0.0,15.756630934132675,15.96966597311419,16.130894916976814,15.897043808924469,15.606359853901083,15.749465514743992
S010,imagery,R04,17,1.0,15.762885432554686,14.925394159358179,15.67445289032621,15.618559711534022,15.473298835983504,15.470734362775012
S010,imagery,R04,19,0.0,16.068079790448042,15.634623373294994,16.08668678170716,16.08581017330278,15.671479731984393,15.965229317739231
S010,imagery,R04,21,1.0,15.9694754472659,15.916706880548562,16.007197276498747,15.488262176707696,15.478301219828811,15.60867161719743
S010,imagery,R04,23,0.0,15.641229360376038,14.6738794891246,15.268249006860364,15.719088998073394,15.605523430523151,15.78266217047646
S010,imagery,R04,25,1.0,15.696939819193965,15.709133717613636,15.437934250723854,15.909823732044472,15.21815700185156,15.577478598732263
S010,imagery,R04,27,0.0,15.42452316600319,15.245168245199576,15.642269455996912,15.851985026932361,15.708345686245462,15.922118854226353
S010,imagery,R04,29,0.0,15.488281847129727,15.51337684711316,15.493174301075692,15.415450087839854,15.347250211311781,15.558211480817175
S010,imagery,R08,1,1.0,15.203944851737463,15.38947909731675,15.364210972958679,15.343621430635427,14.965019178621501,15.197338719594082
S010,imagery,R08,3,0.0,15.033034089041198,14.684618950743271,15.22556656514774,15.512007260634455,15.315802691890116,15.608629590599591
S010,imagery,R08,5,0.0,15.587620318912899,15.043888052952418,15.839015678534476,15.78217365164013,15.627852171041129,16.034382594691504
S010,imagery,R08,7,1.0,15.446686866735496,15.873909477447667,15.743197319108933,15.478806612023483,15.492198480534721,15.641743630234505
S010,imagery,R08,9,1.0,16.17953218586011,16.742784072371574,16.31503121720804,15.526865607383431,15.521013575049134,15.370274772163489
S010,imagery,R08,11,0.0,16.565135610300942,16.789383594551285,16.873982296706426,15.822892464253304,15.699720630552534,15.92134225665715
S010,imagery,R08,13,1.0,15.771731856869417,15.229570626605248,15.770050871111783,15.854548374690943,15.508343695101777,15.83256543501891
S010,imagery,R08,15,0.0,15.86876675816213,16.054952353375516,16.19664563372301,15.708893922993061,15.352958361506554,15.611042442205632
S010,imagery,R08,17,1.0,16.158199393492303,15.613141557562036,16.289727980228076,16.070570112341493,15.68189993056829,16.236046316255194
S010,imagery,R08,19,0.0,16.48575605911188,15.795023937563395,16.18435081249491,15.970446854462828,16.020414312889255,15.989719979828665
S010,imagery,R08,21,1.0,15.659528554441934,15.805848652268761,15.643406649220655,15.963948983918723,15.645677863500485,15.939645668022553
S010,imagery,R08,23,0.0,16.474629247408224,16.11344926291434,16.28030796167668,15.965038457554272,15.238417764697724,15.767147988233031
S010,imagery,R08,25,0.0,15.143379971048665,15.482025853295761,15.351583405683408,15.686880322947191,15.462377769873576,15.679767367891513
S010,imagery,R08,27,1.0,15.115901741932698,15.034839020890184,15.119639054354876,15.265596493268882,15.294785201727526,15.509691070639496
S010,imagery,R08,29,0.0,15.90250553891447,15.67824124123689,15.890660445364848,15.720799245390749,15.183942075243504,15.63055345606094
S010,imagery,R12,1,0.0,15.627572235776453,15.004570500029477,15.505020434687813,15.749468689959945,15.512365007840927,15.900776210334907
S010,imagery,R12,3,1.0,16.48808974882234,16.04861634168248,16.63795894033036,16.64550588719706,16.418515951572175,16.76767423897798
S010,imagery,R12,5,1.0,15.493286298390084,15.517250829259098,15.77373159414848,15.548985859779576,15.27584028850191,15.37614223962295
S010,imagery,R12,7,0.0,15.671499410427352,15.21875663098939,15.918178501511495,15.520116567904347,15.330368514828647,15.553276837793089
S010,imagery,R12,9,1.0,15.826039173181632,15.325980531613983,15.641108151499305,15.766452925976175,15.249089631386806,15.55219083337877
S010,imagery,R12,11,0.0,14.995742681304295,15.079782947737732,14.65676785712897,15.741542618082072,15.074938887971213,15.797979244706761
S010,imagery,R12,13,0.0,15.455803602485584,15.43395175937946,15.482295032632194,15.332948197203617,15.579258292630653,15.536567205446774
S010,imagery,R12,15,1.0,15.69333477669446,14.969744537546472,15.296719793843232,15.495612335898027,15.369894607680317,15.567998808010874
S010,imagery,R12,17,0.0,14.959594278057825,15.025759890297822,15.40327171539431,15.53435074268938,15.340357328705903,15.507445104108314
S010,imagery,R12,19,1.0,15.479287708392567,15.268391925179017,15.754648197698868,15.782976351136595,15.572509637641799,15.892619458096014
S010,imagery,R12,21,0.0,15.090923911419035,15.314499963829121,15.198664777359305,15.678538885069054,15.630890202621405,15.679295461982711
S010,imagery,R12,23,1.0,16.181399338087314,16.2758729379186,15.842337375381948,15.728024266325138,15.514361784825699,15.69951006985137
S010,imagery,R12,25,1.0,15.8307788790097,15.363111765622344,15.697639707635737,15.762326234957357,15.469171985195178,15.850975598938275
S010,imagery,R12,27,0.0,16.34667496031366,15.804713320231354,16.21209160896809,15.778576883084549,15.48406856475883,15.69681812408389
S010,imagery,R12,29,0.0,16.737405538150156,16.05054631218592,16.390950832072686,15.875499203242727,15.569083563581037,15.910320121883554
S014,imagery,R04,1,0.0,14.89069308502959,14.531832045347961,14.8963066120024,15.408075135915604,15.203592847739246,15.133516299787447
S014,imagery,R04,3,1.0,15.28831280256364,14.939611260033283,15.316789347019363,15.034705664445193,14.80267183386745,14.72588785830249
S014,imagery,R04,5,1.0,14.980887543308402,15.374128093181287,15.366945080116361,15.447279734662784,14.844915827269348,15.109106855258306
S014,imagery,R04,7,0.0,14.411954775394337,14.570895667384114,14.860991824755517,15.17673336621631,15.02941259277022,15.1399886590993
S014,imagery,R04,9,0.0,15.35737675758761,14.704016198384595,15.079497744279696,15.483174989883482,14.893730611765912,15.252588765945527
S014,imagery,R04,11,1.0,15.751367422124254,15.65263750815913,15.986693115120381,15.103163891857697,15.005102338995798,14.903001203768435
S014,imagery,R04,13,1.0,15.793869946553876,15.957362467687057,16.21071041172849,15.303318162896268,15.029921745867675,15.032298799339392
S014,imagery,R04,15,0.0,15.240878474510854,14.921997136462108,14.836985811901224,14.984322736369545,14.763938041105018,14.573262111683064
S014,imagery,R04,17,0.0,15.31181864286956,14.997534642113148,15.433892878637486,14.98199561789541,14.900956647826849,14.757569428554856
S014,imagery,R04,19,1.0,16.102566011870046,15.647557593757291,16.064600866336107,15.046724536777996,14.634871899240656,14.889959562153392
S014,imagery,R04,21,0.0,14.799696433103598,15.138966368508061,15.217519555243952,14.766154237801704,14.633979265679272,14.44984213893568
S014,imagery,R04,23,1.0,16.148902160720308,15.08209208237481,15.852699758971658,14.614530786938703,14.478061117411388,14.531437717543886
S014,imagery,R04,25,0.0,14.96951547430331,15.089584992932062,15.340168070685246,15.046700519500382,14.674151091978077,14.838565329614177
S014,imagery,R04,27,1.0,14.58502167528383,13.890958906086276,14.564687368913178,14.576041928790943,14.702088647827045,14.73806280766077
S014,imagery,R04,29,1.0,15.286503944071885,15.587041934577003,15.672682826493457,14.487973785982522,14.839989690448226,14.482145945816415
S014,imagery,R08,1,0.0,15.698654965637369,15.092028806953392,15.665730825230622,15.161214942263996,14.810386132220442,14.92461509354633
S014,imagery,R08,3,1.0,16.275463859427937,15.984521471379944,16.42581354503921,15.255144760500297,15.034673512916314,15.211170494757642
S014,imagery,R08,5,0.0,16.31010308270528,15.870280259735692,16.236746134210453,14.914496763564207,14.79303103852937,14.57033003046082
S014,imagery,R08,7,1.0,16.63719373513498,16.46962085978993,16.828558129718335,15.31574541869184,14.964360647207208,15.188471263347335
S014,imagery,R08,9,0.0,15.96253236225455,15.760094221073984,16.10253599262195,14.972462457984873,14.96475648154202,14.869431802595122
S014,imagery,R08,11,1.0,15.369119646556415,15.313521956537857,15.602899106191522,14.58586802161912,14.456216967423138,14.506064701473617
S014,imagery,R08,13,1.0,16.54248495534078,16.337242810776736,16.653374134898094,15.733973425892547,15.139052572330225,15.598473496884276
S014,imagery,R08,15,0.0,16.194578695805728,15.550724411043655,16.310903886277238,15.790563472200006,15.821346601584022,15.81459701558888
S014,imagery,R08,17,0.0,16.03044551849601,16.15229622742543,16.46463403905204,14.574160104134407,14.61440505716649,14.6265184756886
S014,imagery,R08,19,1.0,15.343759534026722,15.844899340947613,15.581094793995675,14.90717317682098,15.0606259318122,15.056817360658407
S014,imagery,R08,21,0.0,15.702065043065222,15.48520462929204,15.897732433808692,15.592501005798974,15.249881343238423,15.566437192224184
S014,imagery,R08,23,1.0,15.682167460332154,14.581156881382912,15.250204378657292,15.19111422372804,14.601986798124795,14.948204962324638
S014,imagery,R08,25,0.0,16.342378789490155,16.329631571801276,16.6223816329706,15.044649093749122,15.01567497346814,14.68553789235398
S014,imagery,R08,27,1.0,16.232428009219788,16.324602708508202,16.574918179630757,15.314792368594372,15.313874061154554,15.602518294257735
S014,imagery,R08,29,1.0,15.799644436764057,15.124594012642115,16.016990989558064,14.513777855810659,14.53636600870679,14.57459449326497
S014,imagery,R12,1,1.0,15.818837124364242,15.245403638126719,15.501520094431118,15.093361083065709,14.987694382467776,14.81541855459696
S014,imagery,R12,3,0.0,15.431253428183895,15.740477178539413,15.779341049041268,14.951220430489148,14.62095510759791,14.698150475425827
S014,imagery,R12,5,0.0,14.84990432262614,15.240121213853286,15.145844142979335,15.162090415029644,15.160825860116582,14.96119351990427
S014,imagery,R12,7,1.0,16.546937981321204,16.128706346829194,16.63854786435572,15.305026958464424,15.232616112280065,15.312735197189928
S014,imagery,R12,9,0.0,16.3631415485373,15.646995676393825,16.124839153239517,15.320635040105211,14.96289050200179,15.021052817563724
S014,imagery,R12,11,1.0,16.57632234913585,16.10265815673572,16.663182051476895,15.24254940488925,14.873992853436826,15.008236259026585
S014,imagery,R12,13,0.0,16.818790648009966,16.468815623760523,16.81054215515899,15.587246357162101,15.110204439686912,15.425968458400408
S014,imagery,R12,15,1.0,14.49607626901437,14.528166946227683,14.36066638989295,14.758128725258597,14.698209311735832,14.847590821747895
S014,imagery,R12,17,0.0,14.607388571281989,14.689860273637436,14.967660005345573,14.709806821557368,14.346329817951874,14.32549671349954
S014,imagery,R12,19,1.0,16.09933526729324,15.66422768802687,15.906450587981467,14.835190110801326,14.83317397719363,14.885918976632858
S014,imagery,R12,21,0.0,16.05135812840712,15.398767824149921,15.94089756905271,15.253021289940216,15.140985048781712,15.279959514610985
S014,imagery,R12,23,1.0,16.156947380065304,15.771184396446275,16.16350800587149,14.784258359502608,14.715048927154257,14.927657900379435
S014,imagery,R12,25,0.0,17.365263650117555,16.95091639260573,17.39762852227115,15.389536172943533,15.1894356940276,15.397527698946584
S014,imagery,R12,27,1.0,16.484290860878875,16.644985363934282,16.6425974242942,15.045577732260782,15.340660603684421,15.173589630703002
S014,imagery,R12,29,0.0,14.89866073766911,15.343319036620008,15.437837787873153,14.85683690474078,14.65955760278532,14.874953724372372
S018,imagery,R04,1,1.0,12.33994092737175,12.27853793426935,12.379423268849578,12.898889810932152,12.81595733159076,12.81584031751138
S018,imagery,R04,3,0.0,13.759044228860764,13.627722367363159,13.85493520107123,13.429408976087485,13.253138847330591,13.361531249736883
S018,imagery,R04,5,0.0,12.121604086227928,12.237967953959664,12.273876216084624,13.067584009134464,12.744096212250026,12.867036716904824
S018,imagery,R04,7,1.0,12.58248240658579,12.558305548042474,12.713320144100987,12.962452582335603,12.849638035590296,12.875147080037697
S018,imagery,R04,9,0.0,11.928767220462422,11.762144458942418,12.017798543962918,12.654757765799037,12.72482245576388,12.759410831239
S018,imagery,R04,11,1.0,12.270642851717339,11.673835775188113,12.033864100299958,13.448471772074962,13.690742765783314,13.697586816089215
S018,imagery,R04,13,1.0,12.031108647658561,11.73236001907531,11.948129112330662,13.429472261731071,13.055426351729544,13.243511455517966
S018,imagery,R04,15,0.0,12.240480228831652,11.908409269969512,12.180713532333755,13.502053729503848,13.47720611179313,13.578684422747388
S018,imagery,R04,17,0.0,12.128447776058202,11.567878596252282,11.909489373026103,13.034019586573345,12.720379284917838,12.872583795756935
S018,imagery,R04,19,1.0,12.747761420541853,12.361189720061523,12.607124200931986,12.737182562073878,12.735852424401815,12.81274605424459
S018,imagery,R04,21,0.0,12.476687092618098,12.35866030267234,12.515957209212756,13.33840382763781,13.173375294412633,13.193135003646429
S018,imagery,R04,23,1.0,11.532610189016848,11.526152503865095,11.525320737468826,12.793812575986317,12.970929878790713,12.902231321583004
S018,imagery,R04,25,1.0,12.515207113970318,12.6001790642399,12.66520780022805,13.378415632167464,13.194952002248009,13.317848930089058
S018,imagery,R04,27,0.0,12.892185255161715,12.532966832540252,13.033580604664882,13.26076909486209,13.32486093949211,13.28887385590531
S018,imagery,R04,29,1.0,11.62782597938388,11.823367707407293,11.884046003414124,13.618575132371626,13.182154656011903,13.36968744553927
S018,imagery,R08,1,1.0,12.397487994515844,12.337338206458261,12.323834433475357,12.889901096617999,12.807584122688077,12.821572229327947
S018,imagery,R08,3,0.0,12.383532687424326,12.333810841973074,12.486945380148597,12.911689711598468,12.994177217970504,12.941115599180138
S018,imagery,R08,5,0.0,11.851866581816413,11.685383379586181,11.881911832215359,13.952009957920996,13.984046318005003,14.11116380581739
S018,imagery,R08,7,1.0,12.607915737829527,12.503125392678287,12.77111938001304,13.551226065244078,13.418366549928507,13.541927785954183
S018,imagery,R08,9,0.0,12.395848485530363,12.430104617029754,12.404580955661388,13.471614467599926,13.639864504221881,13.61326449591727
S018,imagery,R08,11,1.0,12.082152685847152,12.188102366678066,12.30613257622404,13.405900095135024,13.307117197574401,13.38087002441622
S018,imagery,R08,13,0.0,12.110987695897808,11.485812784862874,11.637589977037562,13.203418665676041,13.539886343526542,13.453784162081927
S018,imagery,R08,15,1.0,12.09772608774861,11.67420715594832,11.980785803699973,13.61370068876186,13.392448532923487,13.401532032275544
S018,imagery,R08,17,0.0,12.883063433586422,12.872151545400383,12.966184084945784,13.619513985666956,13.722159507010886,13.665725655015654
S018,imagery,R08,19,1.0,12.821319735040234,12.852166629177372,13.061321674976458,13.26969359137423,13.418601857212671,13.296381704379597
S018,imagery,R08,21,0.0,12.460811179405612,12.433412496138589,12.685568009481312,13.686709821211519,13.569187128009808,13.602740954984169
S018,imagery,R08,23,1.0,13.104187514212692,13.34189884311105,13.411400509717687,13.483301784044164,13.885279092770357,13.902713342351586
S018,imagery,R08,25,1.0,12.415214384906589,12.20832430110345,12.51065307947747,12.862784366614424,13.394371902959254,13.131667018302352
S018,imagery,R08,27,0.0,13.015183501945133,12.7689360102797,13.120091989550644,13.531343129394406,13.85403760548855,13.742613365555803
S018,imagery,R08,29,0.0,13.586875185547509,13.670293751648222,13.734000661919616,14.304451581961832,14.633441967013502,14.620385214456464
S018,imagery,R12,1,0.0,12.621697320121447,12.595490358545101,12.683146388634304,13.440149240663118,13.549998430939858,13.438778972291445
S018,imagery,R12,3,1.0,12.632854339523385,12.855013759001253,12.95705423074972,13.140443201633072,13.01045169575724,12.959613392957117
S018,imagery,R12,5,1.0,12.261163898186638,12.470626473153947,12.58309662492011,13.57222557662666,13.95338050976569,13.855662843960213
S018,imagery,R12,7,0.0,12.169872790175205,11.720680863938984,12.087569467746121,13.307769026914448,13.474394580755094,13.269340002653523
S018,imagery,R12,9,0.0,12.667672262045752,12.233423175803825,12.408519789653322,13.369393684215174,13.27978832198779,13.225568622338116
S018,imagery,R12,11,1.0,12.415248091353188,12.697388884473552,12.754998609032954,13.724453688374822,13.711361884578835,13.810288884420098
S018,imagery,R12,13,0.0,14.137526552226044,14.155777005602632,14.358075189965668,14.49555913381408,14.299931965110463,14.37129966702124
