recording_id,subject,label,sfreq,n_samples,frontal_irr3,frontal_irr3_surr,frontal_irr4,frontal_irr4_surr,frontal_incr,frontal_incr_surr,posterior_irr3,posterior_irr3_surr,posterior_irr4,posterior_irr4_surr,posterior_incr,posterior_incr_surr
SC4011E0-PSG@W,SC4011E0-PSG,W,100,12000,0.0005361755,0.00027805612,0.00086598056,0.00051891971,0.30918887,0.004226975,6.4565588e-05,0.00020009102,0.00029278296,0.00027993614,-0.036206219,-0.014879569
SC4011E0-PSG@N3,SC4011E0-PSG,N3,100,12000,0.00052023759,0.0003979728,0.0011509889,0.00079633045,0.023072537,-0.026461895,0.00010755827,0.00035061167,0.00034946478,0.0004091421,0.0015884515,-0.052239846
SC4011E0-PSG@N2,SC4011E0-PSG,N2,100,12000,0.00027941346,0.00032536241,0.00058183165,0.00053499302,0.16803752,0.016579953,0.00075705142,0.00035771902,0.00080891064,0.00044886845,-0.22301096,0.0039552114
SC4012E0-PSG@W,SC4012E0-PSG,W,100,12000,0.0093036674,0.00024610194,0.0067272318,0.00035765941,-0.05136262,0.020807621,0.00017339991,0.00011387518,0.0002548469,0.00050237827,0.054329413,-0.0062353054
SC4011E0-PSG@REM,SC4011E0-PSG,REM,100,12000,0.00029217808,0.00012573351,0.00052205223,0.00028565351,0.12785532,0.036807143,0.00050908856,0.00032815312,0.000472316,0.00042327287,-0.018587737,0.016417587
SC4012E0-PSG@N2,SC4012E0-PSG,N2,100,12000,0.00011820042,0.00019065355,0.00029188105,0.00041002809,0.015333041,-0.045150833,0.00032386731,0.00030207915,0.00044610142,0.00035375261,0.22179407,0.046141138
SC4012E0-PSG@N1,SC4012E0-PSG,N1,100,12000,0.00059789994,0.00025310766,0.00087289123,0.00059981449,-0.080943788,0.0051358494,0.00024010259,0.00037038311,0.00033218112,0.00048849147,0.083960071,-0.0017707045
SC4012E0-PSG@REM,SC4012E0-PSG,REM,100,12000,0.00047258853,0.00032541008,0.00048383836,0.00053398708,-0.12785689,-0.026429689,0.00032399171,0.00020541273,0.00057675545,0.00058225053,-0.011136082,-0.0047958404
SC4012E0-PSG@N3,SC4012E0-PSG,N3,100,12000,0.00036695648,0.00011432697,0.00053770173,0.00033070237,-0.052146193,-0.021781193,0.00010953247,0.00016257618,0.00022723311,0.00044809724,0.12847364,-0.026157721
SC4021E0-PSG@N1,SC4021E0-PSG,N1,100,12000,0.00034026194,0.00036893469,0.00045381468,0.00094102531,-0.068528835,0.006081941,4.0519557e-05,0.00088897056,0.00030430367,0.0012377466,0.049414106,-0.0064584071
SC4021E0-PSG@W,SC4021E0-PSG,W,100,12000,0.0011923206,0.00018187072,0.001054984,0.00048496751,-0.64137149,0.054035122,7.7941038e-05,5.1332573e-05,0.0003825612,0.00039975076,0.026330417,0.019236213
SC4021E0-PSG@N3,SC4021E0-PSG,N3,100,12000,0.00081296824,0.00022710508,0.00079970195,0.00060436119,-0.13846596,0.002871399,0.00057284911,9.945768e-05,0.00062059934,0.00042483435,0.25394878,0.0047836677
SC4021E0-PSG@N2,SC4021E0-PSG,N2,100,12000,0.00025585187,0.00036234094,0.00036482264,0.00063914833,0.070707446,0.058378258,0.00021353881,0.00015434046,0.00049179995,0.00036501449,-0.050955825,-0.027426549
SC4022E0-PSG@W,SC4022E0-PSG,W,100,12000,0.0017404272,0.00023545739,0.0014399305,0.00037450981,-0.2261148,0.0017995142,0.00055257909,0.00032628523,0.0006184069,0.00048263071,-0.36905034,-0.00064104109
SC4021E0-PSG@REM,SC4021E0-PSG,REM,100,12000,3.913477e-05,0.00042248653,0.00043232304,0.00072333702,0.22072752,-0.01377732,3.5869666e-05,0.00046824061,0.00025269542,0.00070594169,-0.071711396,-0.0013612709
SC4022E0-PSG@N2,SC4022E0-PSG,N2,100,12000,0.00016977914,0.00013200102,0.00083100734,0.0003578018,-0.14870119,0.0002202579,0.00037795195,0.00037258357,0.00055302752,0.00045866457,0.20737784,-0.026759184
SC4022E0-PSG@N1,SC4022E0-PSG,N1,100,12000,0.00073073136,0.00016731306,0.0010961189,0.00036774157,-0.0053763263,0.0052039611,0.00050660121,0.00014647825,0.00061215027,0.00069483097,0.060059826,-0.01557233
SC4022E0-PSG@REM,SC4022E0-PSG,REM,100,12000,0.00021496644,0.00013061826,0.00037835021,0.00034608924,0.047113903,-0.00092111269,0.00028333961,0.00041581901,0.0004103637,0.00064195576,0.038710158,0.028804782
SC4022E0-PSG@N3,SC4022E0-PSG,N3,100,12000,0.00045477311,0.00045200032,0.00059914579,0.0006223415,-0.10408865,0.035588846,0.000520264,0.00027623241,0.00053745588,0.00044702538,0.19504497,-0.0080650652
SC4031E0-PSG@N1,SC4031E0-PSG,N1,100,12000,6.3830368e-05,0.0002326504,0.00050647854,0.00048275208,0.020424047,-0.0021375346,0.00080239511,0.00042753979,0.00069946805,0.00050992917,-0.047657241,-0.003825968
SC4031E0-PSG@W,SC4031E0-PSG,W,100,12000,0.00062680892,0.00025788793,0.00074233154,0.00054705812,-0.082730129,-0.01429867,0.0017614517,0.00034753108,0.0015239301,0.0007960284,0.47954694,0.0020757966
SC4031E0-PSG@N3,SC4031E0-PSG,N3,100,12000,0.0013916952,0.00043416553,0.0013321697,0.00062797091,-0.11177879,-0.035009146,0.0007554902,0.00027968163,0.00090154283,0.00065411152,0.14426048,-0.02007899
SC4031E0-PSG@N2,SC4031E0-PSG,N2,100,12000,0.00023481671,0.00019304008,0.00051722698,0.00034574995,-0.15475292,-0.0075247416,0.00010660804,0.0003595419,0.00040350835,0.00063806599,0.0016920558,-0.034363344
SC4032E0-PSG@W,SC4032E0-PSG,W,100,12000,0.00013642291,0.00012308635,0.00063253622,0.00046649347,-0.068097858,0.014630702,0.00010755876,4.8465053e-05,0.00040369575,0.00026144197,-0.051262973,0.022313641
SC4031E0-PSG@REM,SC4031E0-PSG,REM,100,12000,0.00072367514,0.00010400393,0.00091045729,0.00032715594,0.20938857,-0.023436263,8.43989e-05,0.00024915517,0.00016061328,0.000661433,-0.016722639,-0.013018909
SC4032E0-PSG@N2,SC4032E0-PSG,N2,100,12000,0.00040327371,8.8294566e-05,0.00070208184,0.00043157856,-0.16758129,0.0084302589,0.00048280495,0.00013578509,0.00068601204,0.00037889455,-0.074080318,0.025185764
SC4032E0-PSG@N1,SC4032E0-PSG,N1,100,12000,9.8210085e-05,0.00027402215,0.00035830983,0.00047501384,-0.013480289,0.021981842,0.0004931092,0.0002411893,0.00081565735,0.00040293807,0.032947619,0.018450628
SC4032E0-PSG@REM,SC4032E0-PSG,REM,100,12000,7.2506705e-05,0.00010987541,0.00029862612,0.00037161165,0.022569691,0.053044148,0.0001570483,0.00032611235,0.00015447224,0.00061576287,0.00086237103,-0.024850924
SC4032E0-PSG@N3,SC4032E0-PSG,N3,100,12000,0.00044805721,0.00034616758,0.00062483224,0.00041193954,-0.060797036,-0.080276483,5.6868954e-05,0.00039081576,0.00022984855,0.00058685919,0.10643579,0.0052897985
SC4041E0-PSG@N1,SC4041E0-PSG,N1,100,12000,3.536003e-05,4.9160732e-05,0.00022930463,0.000400095,0.13356568,0.004073968,0.00029120853,0.00023859914,0.00065215614,0.00055840456,-0.015024408,0.028097527
SC4041E0-PSG@W,SC4041E0-PSG,W,100,12000,0.00021275404,0.00033557846,0.0009415474,0.00073020333,-0.35985169,-0.013524424,5.8799995e-05,0.00053720054,0.0001468259,0.00098497888,-0.066921596,-0.019261842
SC4041E0-PSG@N3,SC4041E0-PSG,N3,100,12000,0.00062673969,0.00030998108,0.001077225,0.00042352723,0.10576674,-0.00097979217,0.00054118712,0.00025709331,0.00091712978,0.00045770662,0.19384996,0.0048369537
SC4042E0-PSG@W,SC4042E0-PSG,W,100,12000,3.6297157e-05,0.00016917975,0.0002726586,0.00015937859,0.15579276,0.0070351199,0.00018963537,0.00061926604,0.0004565502,0.00095707229,-0.037594497,0.0072962538
SC4041E0-PSG@N2,SC4041E0-PSG,N2,100,12000,0.0005082034,0.00020589912,0.00065967029,0.00044963832,-0.076199033,-0.0095087061,0.00018287388,0.00022959211,0.00041559016,0.0006153963,0.068229145,0.011936709
SC4042E0-PSG@N2,SC4042E0-PSG,N2,100,12000,0.00014501198,3.8632891e-05,0.00064192869,0.0003757697,0.081984384,0.0037995002,6.8042146e-05,0.000134714,0.00019533541,0.00058493715,-0.0053262229,-0.061086129
SC4041E0-PSG@REM,SC4041E0-PSG,REM,100,12000,0.00010425849,0.00022682079,0.00029383802,0.00053786747,0.054936966,-0.004094123,3.5531753e-06,0.00027214164,0.00021633759,0.00059398056,-0.0087897222,0.0082381747
SC4042E0-PSG@REM,SC4042E0-PSG,REM,100,12000,0.00059838438,0.00032740872,0.00074096468,0.00049759279,-0.037370165,0.0021549047,0.00013869165,0.00014861983,0.0003401332,0.00035747611,0.031943221,-0.0076758598
SC4042E0-PSG@N1,SC4042E0-PSG,N1,100,12000,3.3796418e-05,0.00027974684,0.00058806671,0.00052749389,0.077099247,-0.0015968805,0.00021504619,0.00024913792,0.00032230989,0.00069827682,0.0023146278,-0.017167146
SC4051E0-PSG@N1,SC4051E0-PSG,N1,100,12000,0.00014077741,0.00036160193,0.00017139846,0.00050800046,0.036885819,-0.00080285493,0.00022015296,0.00063248581,0.00027093983,0.00075131253,-0.0090696199,-0.013346643
SC4042E0-PSG@N3,SC4042E0-PSG,N3,100,12000,0.00016800495,0.00020959534,0.00032947511,0.00033599254,0.10346285,-0.042588883,3.0792138e-05,7.2061182e-05,0.00069812036,0.00027866366,0.13513084,0.040670782
SC4051E0-PSG@N3,SC4051E0-PSG,N3,100,12000,0.0011054663,4.3328e-05,0.00096835335,0.00034528,-0.12447671,0.018434184,4.8022461e-06,0.0001810472,0.00016675132,0.00031478649,0.13041499,0.016209969
SC4051E0-PSG@W,SC4051E0-PSG,W,100,12000,0.0011043099,0.00034164159,0.0011654691,0.00048032947,0.38861054,-0.052871464,0.00032743459,0.00020606157,0.00072187187,0.00042619276,-0.025703574,-0.0025019604
SC4052E0-PSG@W,SC4052E0-PSG,W,100,12000,0.00021882637,0.00010955808,0.00041722078,0.00028157024,-0.51665785,-0.025570189,0.00011296499,3.7612031e-05,0.00042266788,0.00018873039,-0.055061666,-0.0034065899
SC4051E0-PSG@N2,SC4051E0-PSG,N2,100,12000,0.00029949994,0.00041996284,0.00054485716,0.00092171982,0.097025445,0.0027911408,9.3787619e-05,0.00060716019,0.00029039657,0.00095553344,-0.020782816,-0.0029046306
SC4052E0-PSG@N2,SC4052E0-PSG,N2,100,12000,0.00063715194,0.00048920365,0.0011418856,0.00070870504,-0.24210086,0.017555401,0.00055367602,0.00033182536,0.00048838366,0.00072550072,-0.13317024,0.066902451
SC4051E0-PSG@REM,SC4051E0-PSG,REM,100,12000,2.4393092e-05,0.00015602425,0.00018092124,0.00048888375,0.0034312706,-0.0071424981,0.0001206406,0.00048063952,0.00031664406,0.00075676465,-0.053942353,-0.0086407694
SC4052E0-PSG@REM,SC4052E0-PSG,REM,100,12000,0.00023661264,0.00031588436,0.00054523002,0.00087249363,0.045979942,0.036403299,0.00032069632,0.00049807722,0.00031556504,0.0006313082,-0.02181181,-0.016860616
SC4052E0-PSG@N1,SC4052E0-PSG,N1,100,12000,8.4091827e-05,0.00038129997,0.00031751598,0.00051204666,0.015846967,-0.022066336,8.4021315e-05,0.00016641083,0.00029541617,0.00026095709,-0.012881007,-0.010150871
SC4061E0-PSG@N1,SC4061E0-PSG,N1,100,12000,2.7533209e-05,0.00032570253,0.00025803712,0.00049183776,0.034007749,0.0090883696,0.00010108001,0.00025479985,0.00038570695,0.00079699726,-0.0083599703,-0.014153976
SC4061E0-PSG@N3,SC4061E0-PSG,N3,100,12000,0.00050092238,0.00044848776,0.00049712479,0.00057254867,-0.26831305,0.05036539,0.00054720873,2.200125e-05,0.00051900709,8.3660764e-05,0.21080038,0.014256547
SC4052E0-PSG@N3,SC4052E0-PSG,N3,100,12000,0.0014729084,0.00012421594,0.0011219652,0.00055959145,-0.061396734,0.010631312,0.0002221615,6.5968356e-05,0.00062906117,0.00028897739,-0.021375949,-0.0035814069
SC4062E0-PSG@W,SC4062E0-PSG,W,100,12000,0.00030069184,0.00022842797,0.00040200731,0.00052502278,-0.36737873,-0.0026551204,0.0014934851,0.00019618094,0.0017991699,0.00052211931,-0.23533643,0.016743919
SC4061E0-PSG@W,SC4061E0-PSG,W,100,12000,0.0010549989,0.00035384978,0.00097464604,0.00057814792,0.23290545,-0.02609698,0.00072949595,0.00022454555,0.00067794022,0.00040497897,-0.69145016,0.00013695146
SC4062E0-PSG@N2,SC4062E0-PSG,N2,100,12000,0.00017296548,0.00011502502,0.0008041572,0.00038292458,-0.059079058,0.020399542,0.00032855499,7.5952695e-05,0.00079713142,0.00021771305,-0.075247082,0.0083069339
SC4061E0-PSG@N2,SC4061E0-PSG,N2,100,12000,0.00010805695,6.0669953e-05,0.00028918983,0.00041709281,0.076572454,-0.0081211102,0.00014291867,0.00029261849,0.00020122877,0.00055240021,0.037254329,-0.056811528
SC4062E0-PSG@REM,SC4062E0-PSG,REM,100,12000,0.00015146273,0.00019969445,0.00028100179,0.00052169739,-0.13829061,-0.066049396,0.00018935661,0.00013577906,0.00033313249,0.00025131136,-0.032406714,-0.027324968
SC4061E0-PSG@REM,SC4061E0-PSG,REM,100,12000,0.00078947063,0.00017284097,0.00082771316,0.00052227635,0.24889033,-0.0093293308,0.00060375052,0.00015089836,0.00074748763,0.00024176001,-0.06629046,-0.025424633
SC4071E0-PSG@N1,SC4071E0-PSG,N1,100,12000,6.9030898e-05,0.00013804818,0.00037477649,0.00030295425,0.026733437,0.0011598356,0.00014634337,0.00024656323,0.0002873462,0.00047404636,-0.055180443,-0.00082490976
SC4062E0-PSG@N1,SC4062E0-PSG,N1,100,12000,6.6143031e-05,0.00014216699,0.00063857744,0.00031780922,0.072514212,0.012425457,2.3235013e-05,0.00013179674,0.00023324383,0.00016448688,-0.0039377753,-0.0099918432
SC4071E0-PSG@N3,SC4071E0-PSG,N3,100,12000,0.00019906338,0.00022832757,0.00039860562,0.00039514695,0.017228557,0.04785197,0.00060274284,0.0003359008,0.00054626841,0.00071678671,0.095314236,0.0030592994
SC4062E0-PSG@N3,SC4062E0-PSG,N3,100,12000,0.00035632959,0.00030286651,0.00052246402,0.00080550364,0.049833345,0.059295668,0.00061471433,0.00030265578,0.00083044704,0.00059224158,0.060839183,-0.0060461216
SC4072E0-PSG@W,SC4072E0-PSG,W,100,12000,0.00018277544,0.00025804081,0.00061419471,0.00055037197,0.1160773,-0.024993759,0.00015907674,0.0004441717,0.00061172498,0.00065249243,-0.082274149,0.00070146535
SC4071E0-PSG@W,SC4071E0-PSG,W,100,12000,0.00038817107,5.3941589e-05,0.00046055749,0.00028343749,-0.55522367,0.013359005,0.0010662316,0.00016242636,0.0012661227,0.00027770974,-0.17467779,-0.017800112
SC4072E0-PSG@N2,SC4072E0-PSG,N2,100,12000,0.00027700755,0.00017353179,0.00049657441,0.0003330831,0.072736723,0.0049013137,0.00018438236,0.00020556545,0.00055434268,0.0006313356,-0.13775786,0.012761013
