recording_id,subject,label,sfreq,n_samples,frontal_irr3,frontal_irr3_surr,frontal_irr4,frontal_irr4_surr,frontal_incr,frontal_incr_surr,posterior_irr3,posterior_irr3_surr,posterior_irr4,posterior_irr4_surr,posterior_incr,posterior_incr_surr
SC4032E0-PSG@N1,SC4032E0-PSG,N1,100,12000,8.0358871e-05,7.2283483e-05,0.00023073858,0.00057207829,-0.02706969,-0.0043933894,0.00015589288,5.8952068e-05,0.00030210299,0.00060177809,0.0039681094,-0.012476311
SC4032E0-PSG@N2,SC4032E0-PSG,N2,100,12000,0.0002001649,0.00011759632,0.00056019913,0.00046868217,0.022534055,-0.0019790193,0.0006040922,0.00015176633,0.001065094,0.00035295775,0.063779014,-0.00060729139
SC4032E0-PSG@N3,SC4032E0-PSG,N3,100,12000,0.00012507235,0.00039469488,0.00031930812,0.00099156818,0.0035183388,0.0059682824,0.00015080752,0.00032433469,0.00039757003,0.00089357201,0.004059655,-0.0077141142
SC4032E0-PSG@REM,SC4032E0-PSG,REM,100,12000,0.0004153691,0.00016271624,0.0007891418,0.00037873446,-0.058555069,-0.0044937894,5.9902598e-05,0.00027988237,0.00029000149,0.00075191599,-0.029672635,0.010860303
SC4041E0-PSG@W,SC4041E0-PSG,W,100,12000,0.0015462977,0.00010087777,0.0020265554,0.00034539072,0.12131045,-0.0054533546,0.0017798376,0.00013422436,0.0017254319,0.00028165056,-0.12998479,0.0032200856
SC4041E0-PSG@N1,SC4041E0-PSG,N1,100,12000,0.0010115551,8.7924205e-05,0.0014091496,0.00049990402,-0.045697094,0.00054487263,0.00038258925,8.0336764e-05,0.00075990354,0.00024894891,0.013925633,-0.0034322535
SC4041E0-PSG@N2,SC4041E0-PSG,N2,100,12000,0.00022540905,4.4350563e-05,0.00062881169,0.0005208289,-0.012000509,-0.0055856005,0.00029129135,0.0001190688,0.0011719185,0.0004126683,-0.010562537,-0.0026781046
SC4041E0-PSG@N3,SC4041E0-PSG,N3,100,12000,0.00018327158,0.00039617593,0.00037102324,0.00077185575,-0.090523984,-0.019177191,0.00067703548,0.00039637448,0.00085073786,0.00092355007,-0.029411702,-0.0001862807
SC4041E0-PSG@REM,SC4041E0-PSG,REM,100,12000,3.3057813e-05,7.6718309e-05,0.00023701444,0.00039079155,0.1046164,0.010922831,0.00015364013,0.00021240692,0.00073054602,0.0007266628,0.064358642,0.011099593
SC4042E0-PSG@N1,SC4042E0-PSG,N1,100,12000,0.00077274423,0.00027058781,0.00092670086,0.00064307345,-0.039844589,0.0029090127,0.00033260001,0.00014924588,0.00031298701,0.0006366801,-0.013409226,0.0021700647
SC4042E0-PSG@W,SC4042E0-PSG,W,100,12000,0.0016346694,0.00049740733,0.0020087336,0.00085731112,-0.24644358,0.012475512,0.0035985977,8.5559574e-05,0.0035480172,0.0003910354,-0.16755032,0.027748114
SC4042E0-PSG@N3,SC4042E0-PSG,N3,100,12000,0.00048742672,0.00010593277,0.00051227201,0.00040398111,-0.052715432,0.0083420702,9.5434942e-05,0.00035304908,0.00037248931,0.00073992717,0.022480602,0.00029525137
SC4042E0-PSG@N2,SC4042E0-PSG,N2,100,12000,0.00032630829,0.00025299089,0.00075162689,0.00071185702,-0.018753041,-0.0067861694,0.00012012566,2.6353771e-05,0.00032607224,0.00047224155,0.0078069587,0.011203816
SC4051E0-PSG@W,SC4051E0-PSG,W,100,12000,0.0016911205,0.00070626882,0.0020835123,0.0013114166,-0.20575611,0.0024556713,2.2603427e-05,0.00063229732,0.00020608019,0.00079657491,-0.21122001,-0.0054933452
SC4042E0-PSG@REM,SC4042E0-PSG,REM,100,12000,0.0011313051,0.00021503302,0.0010744293,0.0010690334,-0.055172789,0.021698816,2.1660496e-06,0.00017712936,0.00049697698,0.00058496249,-0.52699078,0.011672823
SC4051E0-PSG@N2,SC4051E0-PSG,N2,100,12000,0.00081646365,0.00029455281,0.0012552529,0.00061855537,-1.3137959,-0.0094003423,5.0716773e-05,7.1237078e-05,0.00074935894,0.00050894545,0.011662986,0.0083787866
SC4051E0-PSG@N1,SC4051E0-PSG,N1,100,12000,0.00063165031,0.00019249153,0.00083915484,0.00045909269,0.035603521,-0.003366462,5.9180339e-05,0.00044045493,0.00032513933,0.00093862945,-0.031022264,0.0069010241
SC4051E0-PSG@REM,SC4051E0-PSG,REM,100,12000,0.00028760255,0.00015806804,0.0004554454,0.00056020478,-0.049201324,-0.0036260866,0.0011513821,0.00053026235,0.0014203036,0.00096401808,-0.095299694,-0.023411619
SC4051E0-PSG@N3,SC4051E0-PSG,N3,100,12000,9.3807629e-05,0.00048599874,0.00022847784,0.00086448835,-0.0040225742,0.010214856,0.00013095587,0.00030707352,0.00077274574,0.00053665676,0.02006776,-0.017580756
SC4052E0-PSG@N1,SC4052E0-PSG,N1,100,12000,8.8311984e-05,0.00029445026,0.00096040047,0.0010704182,-0.1451523,-0.017397363,0.00021276259,0.00016892718,0.00052948154,0.00046112311,0.30202822,-0.0017092835
SC4052E0-PSG@W,SC4052E0-PSG,W,100,12000,0.00089185633,0.00011462184,0.0014673792,0.00056035941,-0.38134776,2.3873182e-05,0.0046217153,0.00019504402,0.0048968159,0.00048561732,-0.23033399,0.012671761
SC4052E0-PSG@N3,SC4052E0-PSG,N3,100,12000,0.00033816656,0.00033378709,0.00077027246,0.0011058817,0.013906827,-0.00013337108,0.00050352581,0.00028460803,0.0011290521,0.00088663258,-0.023901846,-0.022216083
SC4052E0-PSG@N2,SC4052E0-PSG,N2,100,12000,4.7765958e-05,0.00012686741,0.00064428224,0.0008759993,-0.0018543853,-0.029169233,1.8686892e-05,0.00013873895,0.00011183027,0.0005826111,-0.048004322,0.011772096
SC4061E0-PSG@W,SC4061E0-PSG,W,100,12000,0.0075681549,0.0001328407,0.0070659757,0.00061688524,-0.45186156,0.0012039384,0.0031487033,0.00020902284,0.0028982173,0.00030017993,-0.75765918,-0.0046919068
SC4052E0-PSG@REM,SC4052E0-PSG,REM,100,12000,3.5335174e-05,0.00015805455,0.00047439792,0.0007135822,0.016943343,0.0034141151,0.00041754359,0.00028440598,0.0008907919,0.00084632664,0.0036183922,-0.010327812
SC4061E0-PSG@N2,SC4061E0-PSG,N2,100,12000,0.00017278236,0.00013286941,0.00029527981,0.00087496987,0.5448379,0.00086144471,0.00022027604,0.00029832371,0.00066246471,0.00079143155,0.14054702,0.0059464497
SC4061E0-PSG@N1,SC4061E0-PSG,N1,100,12000,0.00035755219,0.00020566184,0.0020377821,0.00063169756,-0.012726697,0.024377423,0.00027709412,0.00076350433,0.00052987628,0.00090972666,-0.003511364,-0.018414876
SC4061E0-PSG@REM,SC4061E0-PSG,REM,100,12000,0.00030026531,0.00021808247,0.00079375124,0.00065258464,-0.02508675,0.0050146552,0.00018697793,0.00020689884,0.00062555518,0.0005034657,0.069048952,0.013674859
SC4061E0-PSG@N3,SC4061E0-PSG,N3,100,12000,0.00044290859,0.00021695373,0.00051637103,0.00061283915,0.015068482,0.0085671345,0.00024116123,0.00032122335,0.00076112408,0.00069094874,0.070996901,-0.012593731
SC4062E0-PSG@N1,SC4062E0-PSG,N1,100,12000,0.00034245012,0.00012698348,0.00047593813,0.00038208767,-0.092677941,-0.0011608154,0.0011765535,0.00050569975,0.0020170008,0.00076524772,0.66396469,0.012538561
SC4062E0-PSG@W,SC4062E0-PSG,W,100,12000,0.0094752373,0.00027375568,0.0085193294,0.00085957992,-0.30456501,0.027891489,0.0045103306,6.3265909e-05,0.0047696311,0.00062845914,-0.27218859,0.0084271185
SC4062E0-PSG@N3,SC4062E0-PSG,N3,100,12000,0.00064344338,0.00016448885,0.0012017775,0.00077042557,-0.036107249,-0.016699656,0.00039269902,0.00025440883,0.0005941252,0.00043939885,0.027880102,0.011694881
SC4062E0-PSG@N2,SC4062E0-PSG,N2,100,12000,7.5636013e-05,6.8578823e-05,0.00053711746,0.00053343949,0.030722143,-0.011860758,0.00020519655,0.00023093581,0.00060673309,0.0011137018,0.023972611,0.012751693
SC4071E0-PSG@W,SC4071E0-PSG,W,100,12000,0.0036474683,0.00017013672,0.0035174041,0.00064251001,-0.7814222,0.017844039,0.0016062671,0.00072241292,0.0025868313,0.0011288304,-0.27267576,-0.0042896978
SC4062E0-PSG@REM,SC4062E0-PSG,REM,100,12000,6.1140798e-05,0.00029333085,0.00017907985,0.00056056994,-0.11203507,0.0057300134,0.00067130662,0.00017500964,0.00076523261,0.00045233495,0.022137304,0.010661779
SC4071E0-PSG@N2,SC4071E0-PSG,N2,100,12000,0.00037289401,0.00043393193,0.00076228924,0.00084395481,0.023526699,-0.0012951564,0.00015409047,8.9171527e-05,0.00032748713,0.00054293348,0.012760845,0.02883948
SC4071E0-PSG@N1,SC4071E0-PSG,N1,100,12000,1.2880613e-05,0.00027016805,0.00032070587,0.00092566994,-0.035768347,-0.021575136,0.00028307719,0.00018731692,0.0014922259,0.00049798085,0.021476961,0.0010279947
SC4071E0-PSG@REM,SC4071E0-PSG,REM,100,12000,0.0001095802,0.00035209222,0.00039712821,0.00069981749,-0.12208093,0.01136414,0.00068335463,0.00031940845,0.0010565006,0.00055309557,0.033318323,-0.010495685
SC4071E0-PSG@N3,SC4071E0-PSG,N3,100,12000,0.00020204712,0.00027473711,0.00036001944,0.00069101607,-0.065800651,-0.00010883505,0.00084872383,0.00046601004,0.0010417131,0.00048159641,0.03428528,-0.0057564431
SC4072E0-PSG@N1,SC4072E0-PSG,N1,100,12000,0.00011278835,0.00048172346,0.00022851954,0.00049666234,-0.043000075,-0.015470275,0.00016722643,0.000305314,0.00098048925,0.00065313466,0.0052252263,0.0006905986
