subject,task,run,trial,y,f0,f1,f2,f3,f4,f5
S001,imagery,R12,19,1.0,16.251733466903183,16.375693526733958,16.223621722392014,15.872545064679647,15.65078683994517,15.833518018539445
S001,imagery,R12,21,1.0,15.677303398099516,15.583592777842654,15.609196257586863,16.12385334463253,15.921568235517668,16.329122119731814
S001,imagery,R12,23,0.0,15.362238915188133,15.078174165551665,15.27438939043679,15.574578364060498,15.163214033814018,15.565867435782836
S001,imagery,R12,25,1.0,16.05281158835607,15.401290416270387,15.909241502281397,15.495866730553889,15.380990366079693,15.442727498167907
S001,imagery,R12,27,0.0,15.65943951307465,15.22427090573667,15.75985453570227,15.639223746594418,15.37570223720412,16.022752363953245
S001,imagery,R12,29,1.0,15.49774314313825,15.052834538505634,15.699595524323277,16.01245258178439,15.649868974086747,16.072936477664975
S005,imagery,R04,1,1.0,13.653442772964873,13.255071048017955,13.698741576183762,13.898472022815527,13.594375679226019,13.768242945038569
S005,imagery,R04,3,0.0,12.679859383129552,12.998910466876199,12.868098466127895,13.894002304890067,14.21076261815629,14.142627252859494
S005,imagery,R04,5,0.0,13.394730640068087,12.72766584621897,13.456622012443319,13.820638602328868,13.745918361740806,13.793710051369384
S005,imagery,R04,7,1.0,13.457142123928993,13.044515966935757,13.825284419910087,13.826835049232656,13.863837276907962,13.697407906241923
S005,imagery,R04,9,1.0,14.688821400090978,13.416271405815543,14.51751828522636,13.79666839972645,14.119349514409063,13.96676708912896
S005,imagery,R04,11,0.0,13.629964151181536,13.504599730397937,14.221108047166792,13.818218485792029,13.96789562336746,14.401207360270739
S005,imagery,R04,13,0.0,14.376161150771136,14.151655696614968,14.256925755058777,13.84168164014265,13.975747921351786,13.840654378169221
S005,imagery,R04,15,1.0,14.779615892417972,14.539793468821014,14.887543676173953,13.981495999929631,13.953889599645084,14.206663906387545
S005,imagery,R04,17,0.0,14.08260883435999,13.813018943195361,14.16387997581248,14.12417847169253,14.234746771693535,14.19068909864392
S005,imagery,R04,19,1.0,13.776371288190129,13.563957915448261,13.871090335471687,13.82914684316197,13.77359648443545,13.732945477090485
S005,imagery,R04,21,1.0,14.11450297394647,14.476039027329202,14.810479145008662,13.875100884069452,14.003581860534888,14.085172729513411
S005,imagery,R04,23,0.0,14.269789485111616,13.844880528354482,14.583904671454095,14.3114066105146,14.163710556006636,14.43982140606283
S005,imagery,R04,25,0.0,14.14573275492926,13.66610055879659,14.068226774101225,14.050266272751001,13.844488125077795,14.114134976259518
S005,imagery,R04,27,1.0,13.521515155514575,13.241169649517254,13.387379257362134,13.830042580847289,14.131643407508028,13.770527911869069
S005,imagery,R04,29,1.0,13.695495351138376,13.571987910738093,13.77074161998493,13.999193204124813,13.807006406690332,13.96862394247248
S005,imagery,R08,1,1.0,13.290577615934716,13.567094400364285,13.797681171158313,13.800374657683498,13.810106537229894,13.5328453079579
S005,imagery,R08,3,0.0,14.089309896408878,13.353658696405292,13.755759941813666,13.924625169824356,14.017591134311868,14.003092688000022
S005,imagery,R08,5,1.0,14.74692078097736,14.31189208629771,14.741030239267236,14.270140815743835,13.771872866757224,14.037051064872635
S005,imagery,R08,7,0.0,13.97037957976065,13.666837184835254,14.151449725392661,13.903019079835628,13.86333177699787,13.910758292505072
S005,imagery,R08,9,0.0,13.712091961645779,13.687971441758817,14.062639449420653,13.868230650895317,14.220823015706966,13.79095151983971
S005,imagery,R08,11,1.0,14.577377734253147,14.180584682399829,14.75674042389357,14.060760051874295,13.727167435424597,14.169810237096959
S005,imagery,R08,13,1.0,13.979255789886569,12.944555857485257,13.723493158104347,14.009678485987363,13.96032621384975,13.994416931764786
S005,imagery,R08,15,0.0,15.111707249384944,14.59662802568638,15.156391733087647,14.323237735138164,13.843124757476826,14.15523386634334
S005,imagery,R08,17,0.0,13.711363384087184,13.54778880961495,13.622745945207749,14.311371759519648,13.811391626100743,14.112535757285999
S005,imagery,R08,19,1.0,14.804278743334214,14.372474225644474,14.751476410596018,14.008172676178992,13.757510165334443,14.138479988840865
S005,imagery,R08,21,0.0,13.43978587599639,13.885745682418852,13.688319406484013,14.31877466839543,14.079095014530374,13.91300877733997
S005,imagery,R08,23,1.0,13.780131038904175,14.100984971427303,14.23441233331047,14.253156372034711,13.860172642302587,13.799212592105627
S005,imagery,R08,25,1.0,14.633620222104627,14.265052962507507,14.404445140526878,14.627279938128677,14.143975080646337,14.288371387638028
S005,imagery,R08,27,0.0,15.107916371047313,14.688228620425782,15.06235368508357,14.53113678223887,13.840018653104195,14.25464276136042
S005,imagery,R08,29,1.0,13.512056531800042,13.361614190545605,13.668889511045165,14.42706568160131,14.480297298337295,14.350887217786468
S005,imagery,R12,1,0.0,14.577933208196024,13.788984346484138,14.347453364696689,13.807598194898961,13.773733427572878,13.764508643394057
S005,imagery,R12,3,1.0,15.63869540840229,14.826858499171532,15.595406532964008,14.456794742737278,14.606765368135225,14.378209898564078
S005,imagery,R12,5,0.0,14.964735034287513,14.553904680419578,15.082944532627257,14.289294762114828,13.827039286861941,14.110743960110746
S005,imagery,R12,7,1.0,13.705644038069243,13.96469037127596,13.917675087791432,14.34724320122211,14.518493116691932,14.470222962029414
S005,imagery,R12,9,0.0,14.690836330828652,14.046971537870915,14.502818805515513,14.0124974022923,13.964630795682124,14.045404523405066
S005,imagery,R12,11,1.0,13.757185798358847,13.683325833154461,14.232467383906583,14.042254693422947,14.143520922396979,14.363623504329759
S005,imagery,R12,13,0.0,14.180094320439991,13.912252167134424,14.441812617850525,14.285476801199888,14.059550789883698,14.278701933705772
S005,imagery,R12,15,1.0,14.219940707441479,14.162533449274804,14.697006424939712,14.61767933959827,14.515374035009673,15.101126610518106
S005,imagery,R12,17,1.0,14.397739047417003,14.131014673925804,15.007423104879125,14.860565150303117,14.856820030047539,15.054717892767966
S005,imagery,R12,19,0.0,13.621109498682252,13.493680892845013,13.962734756586391,14.615136246174208,15.111352360302632,15.081406077805864
S005,imagery,R12,21,1.0,13.310287275058815,13.68677818239502,13.291192513714046,13.790727272094891,14.052074318165623,13.599699715491662
S005,imagery,R12,23,0.0,14.280954850496089,13.653167218926772,14.152599835848335,14.36875891675907,14.158892515284139,14.194538944913763
S005,imagery,R12,25,1.0,13.780923982851501,13.90073267098534,14.12949747745747,13.904526067734306,13.86056497840501,13.813568619575879
S005,imagery,R12,27,0.0,13.544438572325454,14.11347337551351,13.747201850316982,14.627984603534257,14.469016874527485,14.7779401584743
S005,imagery,R12,29,1.0,13.797048953201879,13.876940325213457,13.965850309063937,15.111960163270723,14.927856602218501,15.474988626928662
S009,imagery,R04,1,1.0,16.430989698940838,16.02285188727315,16.396621902584666,16.448082614765124,16.50425023083125,16.020107942768405
S009,imagery,R04,3,0.0,15.437564492760467,15.657113448095938,15.795205783958384,16.437510271765362,16.5252926155695,16.14379179208316
S009,imagery,R04,5,0.0,15.558899371780681,15.772392463453855,15.899435961753095,16.15634431436801,16.466396318277305,15.926142243700303
S009,imagery,R04,7,1.0,16.491443864300948,16.2640404821665,16.558115221571967,16.65384860739185,16.61998137655674,16.178205908271476
S009,imagery,R04,9,0.0,15.233787800813237,15.111308105659058,15.391283931843573,16.345212676631657,16.121035036206013,15.84259285522666
S009,imagery,R04,11,1.0,15.578661166826391,15.304348353262705,15.690513446753064,16.4929503831712,16.116985289258995,16.123079881711003
S009,imagery,R04,13,1.0,15.880893214463592,15.197762222259685,15.60927370489455,16.592409123777433,16.256500661990763,16.084565063252416
S009,imagery,R04,15,0.0,15.939046305588253,16.485407401503277,16.605127644047453,16.499950248667158,16.096359317075905,16.004338337000473
S009,imagery,R04,17,1.0,15.92105778470284,15.556294639283486,15.874130403988968,16.612176691582476,16.440104669137586,16.340935198760558
S009,imagery,R04,19,0.0,16.121617731211273,15.678380269163386,15.880594169830783,16.725860624241378,16.39488222329344,16.266652142857623
S009,imagery,R04,21,0.0,15.936785729137615,15.331323868980908,15.574451069013442,16.656869359079067,16.7526002896044,16.297276054880847
S009,imagery,R04,23,1.0,15.294546303551662,15.412074192416817,15.602751145433945,16.439307851593508,16.196165678709168,15.918064050747825
S009,imagery,R04,25,0.0,15.682290101955331,15.349447823615847,15.578642384006494,16.384280180921422,16.538338529103378,16.14529260844944
S009,imagery,R04,27,1.0,15.34223176277703,15.211305070760599,15.32825220756931,16.411440590486563,16.15019808305601,15.946900077643228
S009,imagery,R04,29,0.0,15.031799271381153,15.035533242813177,15.038038569057438,16.5409522902926,16.688035158734674,16.17738728699859
S009,imagery,R08,1,1.0,15.397360254307655,15.133910932830505,15.76555563587582,15.990933220382898,16.63420871003251,15.90302757310084
S009,imagery,R08,3,0.0,15.59299977530243,16.050946346932573,15.99095099232758,16.192149469177625,16.725120362245793,15.898974878236945
S009,imagery,R08,5,0.0,15.52389363458086,15.028546950693848,14.973012645284328,15.993179963048881,16.393882043497097,15.960286664124986
S009,imagery,R08,7,1.0,15.586911617222619,15.53482542267848,15.778458448921468,16.176881284048747,16.510737141502904,15.969458097563948
S009,imagery,R08,9,1.0,15.40191504311233,15.071089173892528,15.560010898465322,15.990620418558162,16.377110262337155,15.943582237163065
S009,imagery,R08,11,0.0,15.00533205600805,14.712969371152901,15.016754924536954,15.867954212701793,16.800350332252435,16.003262942905366
S009,imagery,R08,13,1.0,15.488983929486377,15.517782265149691,15.864536047365938,15.922085588404641,16.65097449764763,15.716299150688352
S009,imagery,R08,15,0.0,14.629657148948295,14.533457069962887,14.684238591491745,16.10484152154959,16.746909817112336,15.832722539910765
S009,imagery,R08,17,1.0,15.478243846917092,15.050647666123952,15.050674445917142,16.278371497230946,16.92675993708467,16.308948481163945
S009,imagery,R08,19,0.0,15.470212921148484,15.358009780914571,15.476590559965977,16.20826015877411,16.743750495547648,16.20056097203949
S009,imagery,R08,21,1.0,15.95274285348159,15.488410499618611,15.88919832017977,16.392770127844617,16.432870541566984,16.04028394459445
S009,imagery,R08,23,0.0,15.052963135825658,15.157455931002616,15.134623383264168,16.07823715454844,16.830501445248256,15.98045017079344
S009,imagery,R08,25,0.0,14.975497775682575,15.673673633485592,15.571245093169727,16.530655582598442,16.617345606436217,16.306162458176882
S009,imagery,R08,27,1.0,15.903583898160424,16.09860458836603,16.23361789720524,15.977486859490492,16.874735283776044,15.891657511766539
S009,imagery,R08,29,0.0,15.8134914238035,15.627650866411358,15.642422039153857,16.520457369958102,16.90287315778236,16.347865040038034
S009,imagery,R12,1,1.0,15.532925953175264,15.427695201334195,15.794888837486518,15.874966053632143,16.364372559168775,15.728838970371926
S009,imagery,R12,3,0.0,15.320490104831046,15.287347268181179,15.482852827929424,15.556660238942296,16.351105007752235,15.48519085266056
S009,imagery,R12,5,0.0,15.17073902807961,15.567545380693291,15.561061865052332,16.548804155910098,16.27387637266462,16.288246952846954
S009,imagery,R12,7,1.0,16.95374104732273,16.845452498432095,17.04832029424771,16.863523676728217,16.432003891384966,16.552491187914217
S009,imagery,R12,9,0.0,16.288138304210158,15.704341601062511,16.42199318241434,16.078283992733905,16.09252022637253,15.867986596348619
S009,imagery,R12,11,1.0,15.555817155159279,15.365319931682748,15.496074941003412,15.8610588996121,15.981036452124053,15.622671159415331
S009,imagery,R12,13,1.0,14.860213729135477,14.780400238497936,14.842160733648843,16.089276768487366,15.893296685435448,15.824080528201828
S009,imagery,R12,15,0.0,14.931299282403858,14.67684687868617,14.769566389094878,16.37440088761641,16.245901770239527,16.019789852298114
S009,imagery,R12,17,0.0,15.269957886280174,15.730203160189626,15.447581434483295,15.594174607788853,15.309883383705547,15.37134124662958
S009,imagery,R12,19,1.0,15.880945769485544,15.569286688667615,15.901914325776122,15.884794373567335,16.466965726107603,15.837659913292027
S009,imagery,R12,21,0.0,16.037948355606456,15.899223767044841,16.130284700529053,16.135705654456444,16.44576154980343,16.17247733850831
S009,imagery,R12,23,1.0,14.95555261022288,14.76781393387199,14.941625964950168,16.410974471095468,16.430466297078187,16.10422718653889
S009,imagery,R12,25,0.0,15.668328824582126,15.139682478448925,15.27987069843289,16.332475534846647,16.421835131124343,16.16301688388543
S009,imagery,R12,27,1.0,16.00083749270379,15.77121560592847,16.091351860834553,16.558955172473738,16.349885141543734,16.234092808334466
S009,imagery,R12,29,0.0,16.146492302988506,16.20587618153311,16.25679114043983,16.172971079999925,16.346430225869117,16.09747751590113
S013,imagery,R04,1,1.0,15.390132745874626,14.802051856390488,15.297207923226043,16.533797580784842,15.945551912086774,16.28576775208071
S013,imagery,R04,3,0.0,15.943875294606524,15.427242335723305,15.990894465962791,16.248587415523367,15.618177740526253,16.10815551203082
S013,imagery,R04,5,1.0,15.215698998566747,14.60036294806029,14.966199070372518,16.285502047713713,15.928568213650879,16.137368163248386
S013,imagery,R04,7,0.0,14.881231859840533,14.612824662993074,14.825021245815927,16.008037933514174,15.54885127203026,16.250629593209762
S013,imagery,R04,9,0.0,15.123219050705215,14.312286061875636,14.60117123702728,16.914707160026307,16.13543026128196,16.909131171333016
S013,imagery,R04,11,1.0,15.495161904472647,15.179894601734832,15.501248424609027,16.394879109727956,16.270597685577908,16.627353608099025
S013,imagery,R04,13,0.0,16.041813119467307,15.871707537677741,15.945077582981998,15.911993647758823,15.46303012181188,15.961008810186554
S013,imagery,R04,15,1.0,15.117352768365892,14.693050686331649,14.979629227181205,16.32135104771102,15.964353138492768,16.7122170806
S013,imagery,R04,17,1.0,16.064782127262756,15.364766914943276,16.017636527093654,16.719239337660635,16.035479671188778,17.194476558940064
S013,imagery,R04,19,0.0,15.711950580596179,15.447710235635387,15.782990369553358,16.384253914812767,15.680238223084313,16.169526334061928
S013,imagery,R04,21,1.0,15.462395547594644,15.022752468676376,15.357965658497665,16.182394427907443,16.086753786525716,16.130583771536102
S013,imagery,R04,23,0.0,15.00774299924211,14.71842120556375,14.894031059074834,15.87823770054274,15.863314688901562,15.920876695339254
S013,imagery,R04,25,1.0,14.582403142676498,14.238260674058871,15.00220380191998,16.38761128483938,15.805878987363862,16.63836468957643
S013,imagery,R04,27,0.0,14.444221029434884,14.143346074121268,14.560471876212286,16.62933978655487,16.01352375958216,16.774560482229173
S013,imagery,R04,29,0.0,15.973467810291204,15.477856094148239,16.13201091503017,16.57473742783796,16.415546416534838,16.705332796692478
S013,imagery,R08,1,0.0,14.767557789587135,13.636273595646944,14.416243115220732,16.18207571481999,15.92811544544317,16.37525008546989
S013,imagery,R08,3,1.0,14.865422641786877,14.750037511894483,14.871375688194119,16.265389194275937,15.978786722735416,16.060426130613276
S013,imagery,R08,5,0.0,15.999996881601216,15.296230883927684,15.756919035221063,16.51801210095251,16.032451336026217,16.703354863294386
S013,imagery,R08,7,1.0,15.66099899235429,15.382885521761082,15.983359787299474,16.477307198557185,15.981813965755972,16.307567916666066
S013,imagery,R08,9,0.0,17.541911679993103,17.130339210762987,17.674762548031037,17.17428161899149,16.687356768263527,16.832098752085475
S013,imagery,R08,11,1.0,16.440663202255436,16.047761385353507,16.59969965844281,16.21533099339832,16.121810619681558,15.938436340579955
S013,imagery,R08,13,0.0,16.00408175591774,15.469597464360218,15.819385100265638,16.662836728240592,16.475339278782776,16.72268447000337
S013,imagery,R08,15,1.0,15.994728657117918,15.385611406768874,15.857077371034483,16.96931129725347,16.461930166489886,17.007920029576066
S013,imagery,R08,17,1.0,15.36763953269687,15.360213195631262,15.254529858286887,15.833462866158815,15.863950419139666,15.88096468516032
S013,imagery,R08,19,0.0,16.215114088750024,14.857657137044061,15.338229928921386,17.200855314833074,16.477566148437205,16.58988402608037
S013,imagery,R08,21,1.0,15.788965495812816,15.386032302691147,15.94715935546051,16.430244580027885,16.415267758049236,16.480264743425124
S013,imagery,R08,23,0.0,16.14757281552588,15.791734580235682,16.460090848736023,16.618920664027485,16.199546612582957,16.55657910911832
S013,imagery,R08,25,0.0,16.187276225181854,15.493668126987904,16.077438347601294,16.96090034662105,16.334201903870795,16.678388196567223
S013,imagery,R08,27,1.0,15.766764092802026,15.250509077558807,15.587679927035774,16.563054160447816,16.235334050614863,15.853267545840788
S013,imagery,R08,29,0.0,14.954793447701524,14.160991604202202,14.265350064565432,16.60131465017151,16.238610871947078,15.988468228616235
S013,imagery,R12,1,1.0,15.556886583418498,15.020717315604807,15.714861201333216,16.52900617253501,16.12796154833019,16.382117766238295
S013,imagery,R12,3,0.0,16.387028302030036,16.154427541618677,16.427443661377314,16.891286183527278,16.17992402673572,16.51189895830098
S013,imagery,R12,5,0.0,16.354576820889946,15.442671737724963,16.059833080093036,16.78003612210133,16.606475724406117,16.741788179767475
S013,imagery,R12,7,1.0,14.89607696620627,14.985302406892618,14.80570967861822,16.059328067607012,16.350156587774137,16.397040822974525
S013,imagery,R12,9,1.0,15.646468139628773,14.933706534548644,15.380842446910213,16.782388563988324,16.569320371537337,16.751241760808927
S013,imagery,R12,11,0.0,15.632459480968004,15.083133049780642,15.444119983544955,17.114342123002253,16.59061316125135,16.81059625226589
S013,imagery,R12,13,0.0,17.43518047128139,17.14692798881379,17.63485932687966,17.674174889099774,17.092926645809833,17.45116065633785
S013,imagery,R12,15,1.0,15.920992923064583,15.642594218769926,16.143338440907346,16.908461091533898,17.18515337022122,16.750200494643916
S013,imagery,R12,17,1.0,15.958739238742117,15.479805276151275,15.715817924967928,16.289041187133556,16.639915468627038,16.263364080078894
S013,imagery,R12,19,0.0,15.527285353216776,15.251841683959473,15.5636886397549,16.855307586884685,16.461113754952514,16.387535379210476
S013,imagery,R12,21,1.0,16.630534914320336,16.200100845713575,16.845414210434107,17.253366899312482,16.91862278824129,17.25976396470704
S013,imagery,R12,23,0.0,15.403126367705891,14.930678126357014,15.172000520465899,17.070097238376185,16.325188568042044,16.452916978063698
S013,imagery,R12,25,0.0,15.398777115623803,15.621174533235083,15.63008766346338,17.112533244316317,16.327483022809236,16.888917070138252
S013,imagery,R12,27,1.0,15.706026782185717,15.682768602743895,16.05807885049743,16.62595254264165,16.87859631336977,16.503040439132644
S013,imagery,R12,29,1.0,15.001038682915764,14.061614134750277,14.907254271574875,16.87431531709687,16.819318763927722,16.620598128372013
